PlzValue;FirstCityName
63773;Goldbach
63776;H??ttelnges????
63785;Obernburg
63791;Karlstein
63796;Kahl
63801;Kleinostheim
63808;Haibach
63811;Stockstadt
63814;Mainaschaff
63820;Elsenfeld
63825;Sch??llkrippen
63826;Geiselbach
63828;Kleinkahl
63829;Krombach
63831;Wiesen
63834;Sulzbach
63839;Kleinwallstadt
63840;Hausen
63843;Niedernberg
63846;Laufach
63849;Leidersbach
63853;M??mlingen
63856;Bessenbach
63857;Waldaschaff
63860;Rothenbuch
63863;Eschau
63864;Glattbach
63867;Johannesberg
63868;Gro??wallstadt
63869;Heigenbr??cken
63871;Heinrichsthal
63872;Heimbuchenthal
63874;H??llhammer
63875;Mespelbrunn
63877;Sailauf
63879;Weibersbrunn
63897;Miltenberg
63906;Erlenbach
63911;Klingenberg
63916;Sansenhof
63920;Gro??heubach
63924;Kleinheubach
63925;Laudenbach
63927;B??rgstadt
63928;Eichenb??hl
63930;Neunkirchen
63931;Kirchzell
63933;M??nchberg
63934;R??llbach
63936;Schneeberg
63937;Weilbach
63939;W??rth
64283;Darmstadt
64285;Darmstadt
64287;Darmstadt
64289;Darmstadt
64291;Darmstadt
64293;Darmstadt
64295;Darmstadt
64297;Darmstadt
64319;Pfungstadt
64331;Weiterstadt
64342;Seeheim-Jugenheim
64347;Griesheim
64354;Reinheim
64367;M??hltal
64372;Ober-Ramstadt
64380;Ro??dorf
64385;Gumpener Kreuz
64390;Erzhausen
64395;Hippelsbach
64397;Modautal
64401;Gro??-Bieberau
64404;Bickenbach
64405;Fischbachtal
64407;Fr??nkisch-Crumbach
64409;Messel
64521;Gro??-Gerau
64546;M??rfelden-Walldorf
64560;Riedstadt
64569;Nauheim
64572;B??ttelborn
64579;Gernsheim
64584;Biebesheim
64589;Stockstadt
64625;Bensheim
64646;Heppenheim
64653;Lorsch
64658;Faustenbach
64665;Alsbach-H??hnlein
64668;Rimbach
64673;Zwingenberg
64678;Lindenfels
64683;Einhausen
64686;Lautertal
64689;Grasellenbach
64711;Erbach
64720;Michelstadt
64732;Bad K??nig
64739;H??chst
64743;Marbach
64747;Breuberg
64750;L??tzelbach
64753;W??nschbach
64754;Hesseneck
64756;Mossautal
64757;Rothenberg
64759;Sensbachtal
64807;Dieburg
64823;Gro??-Umstadt
64832;Babenhausen
64839;M??nster
64846;Gro??-Zimmern
64850;Schaafheim
64853;Otzberg
64859;Eppertshausen
65183;Wiesbaden
65185;Wiesbaden
65187;Wiesbaden
65189;Wiesbaden
65191;Wiesbaden
65193;Wiesbaden
65195;Wiesbaden
65197;Wiesbaden
65199;Wiesbaden
65201;Wiesbaden
65203;Wiesbaden
65205;Wiesbaden
65207;Wiesbaden
65232;Taunusstein
65239;Hochheim
65307;Bad Schwalbach
65321;Heidenrod
65326;Sandersm??hle
65329;Hohenstein
65343;Eltville
65344;Eltville
65345;Eltville
65346;Eltville
65347;Eltville
65366;Geisenheim
65375;Oestrich-Winkel
65385;R??desheim am Rhein
65388;Schlangenbad
65391;Lorch
65396;Walluf
65399;Kiedrich
65428;R??sselsheim
65439;Fl??rsheim
65451;Kelsterbach
65462;Ginsheim-Gustavsburg
65468;Trebur
65474;Bischofsheim
65479;Raunheim
65510;Hasenm??hle
65520;Bad Camberg
65527;Niedernhausen
65529;Waldems
65549;Limburg
65550;Limburg
65551;Limburg
65552;Limburg
65553;Limburg
65554;Limburg
65555;Limburg
65556;Limburg
65558;Eppenrod
65582;Diez
65589;Hadamar
65594;Runkel
65597;H??nfelden
65599;Dornburg
65604;Elz
65606;Villmar
65611;Brechen
65614;Beselich
65618;Selters
65620;Waldbrunn
65623;Hahnst??tten
65624;Altendiez
65626;Fachingen
65627;Elbtal
65629;Niederneisen
65719;Hofheim
65760;Eschborn
65779;Kelkheim
65795;Hattersheim
65812;Bad Soden
65817;Eppstein
65824;Schwalbach
65830;Kriftel
65835;Liederbach
65843;Sulzbach
65929;Frankfurt
65931;Frankfurt
65933;Frankfurt
65934;Frankfurt
65936;Frankfurt
66111;Saarbr??cken
66113;Saarbr??cken
66115;Saarbr??cken
66117;Saarbr??cken
66119;Saarbr??cken
66121;Saarbr??cken
66123;Saarbr??cken
66125;Saarbr??cken
66126;Saarbr??cken
66127;Saarbr??cken
66128;Saarbr??cken
66129;Saarbr??cken
66130;Saarbr??cken
66131;Saarbr??cken
66132;Saarbr??cken
66133;Saarbr??cken
66265;Heusweiler
66271;Kleinblittersdorf
66280;Sulzbach
66287;Quierschied
66292;Riegelsberg
66299;Friedrichsthal
66333;V??lklingen
66346;P??ttlingen
66352;Gro??rosseln
66359;Bous
66386;St. Ingbert
66399;Mandelbachtal
66424;Homburg
66440;Blieskastel
66450;Bexbach
66453;Gersheim
66459;Kirkel
66482;Fausterm??hle
66484;Dietrichingen
66497;Contwig
66500;Hornbach
66501;Gro??bundenbach
66503;Ziegelh??tte
66504;Bottenbach
66506;Ma??weiler
66507;Reifenberg
66509;Rieschweiler-M??hlbach
66538;Neunkirchen
66539;Neunkirchen
66540;Neunkirchen
66557;Illingen
66564;Ottweiler
66571;Eppelborn
66578;Schiffweiler
66583;Spiesen-Elversberg
66589;Merchweiler
66606;St. Wendel
66620;Nonnweiler
66625;Nohfelden
66629;Freisen
66636;Tholey
66640;Namborn
66646;Marpingen
66649;Oberthal
66663;Merzig
66679;Losheim
66687;Wadern
66693;Mettlach
66701;Beckingen
66706;Perl
66709;Weiskirchen
66740;Saarlouis
66763;Dillingen
66773;Schwalbach
66780;Rehlingen-Siersburg
66787;Wadgassen
66793;Saarwellingen
66798;Wallerfangen
66802;??berherrn
66806;Ensdorf
66809;Nalbach
66822;Lebach
66839;Schmelz
66849;Landstuhl
66851;Erkelsh??userhof
66862;Kindsbach
66869;Kusel
66871;Ehweiler
66877;Ramstein-Miesenbach
66879;Kollweiler
66882;H??tschenhausen
66885;Sulzbacherhof
66887;Elzweiler
66892;Elschbacherhof
66894;Etzenbacherm??hle
66901;Sch??nenberg-K??belberg
66903;Dittweiler
66904;Haseldell
66907;Glan-M??nchweiler
66909;Henschtal
66914;Waldmohr
66916;Dunzweiler
66917;Erlenm??hle
66919;Hermersberg
66953;Pirmasens
66954;Pirmasens
66955;Pirmasens
66957;Eppenbrunn
66969;Lemberg
66976;Rodalben
66978;Donsieders
66981;M??nchweiler
66987;Thaleischweiler-Fr??schen
66989;Dusenbr??cken
66994;Dahn
66996;Erfweiler
66999;Hinterweidenthal
67059;Ludwigshafen
67061;Ludwigshafen
67063;Ludwigshafen
67065;Ludwigshafen
67067;Ludwigshafen
67069;Ludwigshafen
67071;Ludwigshafen
67098;Lindemannsruhe
67105;Schifferstadt
67112;Mutterstadt
67117;Limburgerhof
67122;Altrip
67125;Dannstadt-Schauernheim
67126;Hochdorf-Assenheim
67127;R??dersheim-Gronau
67133;Maxdorf
67134;Birkenheide
67136;Fu??g??nheim
67141;Neuhofen
67146;Deidesheim
67147;Forst
67149;Meckenheim
67150;Niederkirchen
67152;Ruppertsberg
67157;Silbertal
67158;Ellerstadt
67159;Friedelsheim
67161;G??nnheim
67165;Waldsee
67166;Otterstadt
67167;Erpolzheim
67169;Kallstadt
67227;Frankenthal
67229;Gerolsheim
67240;Bobenheim-Roxheim
67245;Lambsheim
67246;Dirmstein
67251;Freinsheim
67256;Weisenheim am Sand
67258;He??heim
67259;Gro??niedesheim
67269;Gr??nstadt
67271;Kindenheim
67273;Herxheim am Berg
67278;Bockenheim
67280;Ebertsheim
67281;Kirchheim
67283;Obrigheim
67292;Heubergerhof
67294;Gauersheim
67295;Bolanden
67297;Marnheim
67304;Eisenberg
67305;Ochsenbusch
67307;G??llheim
67308;Einselthum
67310;Hettenleidelheim
67311;Tiefenthal
67316;Junghof
67317;Altleiningen
67319;Lauberhof
67346;Speyer
67354;R??merberg
67360;Lingenfeld
67361;Freisbach
67363;Lustadt
67365;Schwegenheim
67366;Weingarten
67368;Westheim
67373;Dudenhofen
67374;Hanhofen
67376;Harthausen
67377;Gommersheim
67378;Zeiskam
67433;Neustadt
67434;Neustadt
67435;Looganlage
67454;Ha??loch
67459;B??hl-Iggelheim
67466;Erfenstein
67468;Erlenbacher Forsthaus
67471;Elmstein
67472;Esthal
67473;Lindenberg
67475;Weidenthal
67480;Edenkoben
67482;Freimersheim
67483;Edesheim
67487;Maikammer
67489;Kirrweiler
67547;Worms
67549;Worms
67550;Worms
67551;Worms
67574;Osthofen
67575;Eich
67577;Alsheim
67578;Gimbsheim
67580;Hamm
67582;Mettenheim
67583;Guntersblum
67585;Dorn-D??rkheim
67586;Hillesheim
67587;Wintersheim
67590;Monsheim
67591;Hohen-S??lzen
67592;Fl??rsheim-Dalsheim
67593;Westhofen
67595;Bechtheim
67596;Dittelsheim-He??loch
67598;Gundersheim
67599;Gundheim
67655;Kaiserslautern
67657;Kaiserslautern
67659;Kaiserslautern
67661;Kaiserslautern
67663;Kaiserslautern
67677;Enkenbach-Alsenborn
67678;Mehlingen
67680;Eichenbacherm??hle
67681;Sembach
67685;Erzenhausen
67686;Mackenbach
67688;Rodenbach
67691;Hochspeyer
67693;Fischbach
67697;Otterberg
67699;Heiligenmoschel
67700;Niederkirchen
67701;Schallodenbach
67705;Finsterbrunnertal
67706;Krickenbach
67707;Karlsthal Bahnhof
67714;Heidelsburg
67715;Geiselberg
67716;Heltersberg
67718;Schmalenberg
67722;Winnweiler
67724;Gehrweiler
67725;R??derhof
67727;Lohnsfeld
67728;M??nchweiler
67729;Sippersfeld
67731;Dudenbacherhof
67732;Hirschhorn
67734;Katzweiler
67735;Mehlbach
67737;Frankelbach
67742;Ginsweiler
67744;Hohen??llen
67745;Grumbach
67746;Langweiler
67748;Odenbach
67749;Nerzweiler
67752;Oberweiler-Tiefenbach
67753;Ein??llen
67754;E??weiler
67756;Hinzweiler
67757;Kreimbach-Kaulbach
67759;Nu??bach
67806;D??rrmoschel
67808;Falkenstein
67811;Dielkirchen
67813;Gerbach
67814;Jakobsweiler
67816;Dreisen
67817;Imsbach
67819;Kriegsfeld
67821;Oberndorf
67822;Finkenbach-Gersweiler
67823;Lettweiler
67824;Feilbingert
67826;Hallgarten
67827;Becherbach
67829;Reiffelbach
68159;Mannheim
68161;Mannheim
68163;Mannheim
68165;Mannheim
68167;Mannheim
68169;Mannheim
68199;Mannheim
68219;Mannheim
68229;Mannheim
68239;Mannheim
68259;Mannheim
68305;Mannheim
68307;Mannheim
68309;Mannheim
68519;Viernheim
68526;Ladenburg
68535;Edingen-Neckarhausen
68542;Heddesheim
68549;Ilvesheim
68623;Forsthaus Heide
68642;B??rstadt
68647;Biblis
68649;Gro??-Rohrheim
68723;Oftersheim
68753;Wagh??usel
68766;Hockenheim
68775;Ketsch
68782;Br??hl
68789;St. Leon-Rot
68794;Oberhausen-Rheinhausen
68799;Reilingen
68804;Altlu??heim
68809;Neulu??heim
69115;Heidelberg
69117;Heidelberg
69118;Heidelberg
69120;Heidelberg
69121;Heidelberg
69123;Heidelberg
69124;Heidelberg
69126;Heidelberg
69151;Neckargem??nd
69168;Wiesloch
69181;Leimen
69190;Walldorf
69198;Schriesheim
69207;Sandhausen
69214;Eppelheim
69221;Dossenheim
69226;Nu??loch
69231;Rauenberg
69234;Dielheim
69239;Neckarsteinach
69242;M??hlhausen
69245;Bammental
69250;Sch??nau
69251;Gaiberg
69253;Heiligkreuzsteinach
69254;Malsch
69256;Mauer
69257;Wiesenbach
69259;Wilhelmsfeld
69412;Eberbach
69427;Mudau
69429;Unterdielbach
69434;Heddesbach
69436;Sch??nbrunn
69437;Neckargerach
69439;Zwingenberg
69469;Weinheim
69483;Wald-Michelbach
69488;Birkenau
69493;Hirschberg
69502;Hemsbach
69509;M??rlenbach
69514;Laudenbach
69517;Gorxheimertal
69518;Abtsteinach
70173;Stuttgart
70174;Stuttgart
70176;Stuttgart
70178;Stuttgart
70180;Stuttgart
70182;Stuttgart
70184;Stuttgart
70186;Stuttgart
70188;Stuttgart
70190;Stuttgart
70191;Stuttgart
70192;Stuttgart
70193;Stuttgart
70195;Stuttgart
70197;Stuttgart
70199;Stuttgart
70327;Stuttgart
70329;Stuttgart
70372;Stuttgart
70374;Stuttgart
70376;Stuttgart
70378;Sonnenhof
70435;Stuttgart
70437;Stuttgart
70439;Stuttgart
70469;Stuttgart
70499;Stuttgart
70563;Stuttgart
70565;Stuttgart
70567;Stuttgart
70569;Stuttgart
70597;Stuttgart
70599;Stuttgart
70619;Stuttgart
70629;Stuttgart
70734;Fellbach
70736;Fellbach
70771;Leinfelden-Echterdingen
70794;Filderstadt
70806;Kornwestheim
70825;Korntal-M??nchingen
70839;Gerlingen
71032;B??blingen
71034;B??blingen
71063;Sindelfingen
71065;Sindelfingen
71067;Sindelfingen
71069;Sindelfingen
71083;Herrenberg
71088;Holzgerlingen
71093;Weil im Sch??nbuch
71101;Sch??naich
71106;Magstadt
71111;Obere Kleinmichelesm??hle
71116;G??rtringen
71120;Grafenau
71126;G??ufelden
71131;Jettingen
71134;Aidlingen
71139;Ehningen
71144;Schlechtenm??hle
71149;Bondorf
71154;Nufringen
71155;Altdorf
71157;Hildrizhausen
71159;M??tzingen
71229;Leonberg
71254;Ditzingen
71263;Weil der Stadt
71272;Grundhof
71277;Rutesheim
71282;Hemmingen
71287;Weissach
71292;Friolzheim
71296;Heimsheim
71297;M??nsheim
71299;Wimsheim
71332;Waiblingen
71334;Waiblingen
71336;Waiblingen
71364;Stein??chle
71384;Weinstadt
71394;Kernen
71397;Leutenbach
71404;Korb
71409;Schwaikheim
71522;Backnang
71540;Hornberger Reute
71543;Stocksberg, Gem Beilstein
71546;Aspach
71549;Glaitenhof
71554;Weissach
71560;Mittelfischbach
71563;Affalterbach
71566;Alth??tte
71570;Katharinenhof
71573;Allmersbach
71576;Burgstetten
71577;Gro??erlach
71579;Spiegelberg
71634;Ludwigsburg
71636;Ludwigsburg
71638;Ludwigsburg
71640;Ludwigsburg
71642;Ludwigsburg
71665;Vaihingen
71672;Makenhof
71679;Asperg
71686;Remseck
71691;Freiberg
71696;M??glingen
71701;Schwieberdingen
71706;Hardthof
71711;Hinterbirkenhof
71717;Beilstein
71720;Obere ??lm??hle
71723;Gro??bottwar
71726;Benningen
71729;Erdmannhausen
71732;Tamm
71735;Eberdingen
71737;Kirchberg
71739;Oberriexingen
72070;Hohenentringen
72072;T??bingen
72074;T??bingen
72076;T??bingen
72108;Rottenburg
72116;M??ssingen
72119;Ammerbuch
72124;Pliezhausen
72127;Kusterdingen
72131;Ofterdingen
72135;Dettenhausen
72138;Im Hengstrain
72141;Walddorfh??slach
72144;Du??lingen
72145;Hirrlingen
72147;Nehren
72149;Neustetten
72160;Horb
72172;Sulz
72175;Dornhan
72178;Waldachtal
72181;Starzach
72184;Eutingen
72186;Empfingen
72189;V??hringen
72202;Nagold
72213;Altensteig
72218;Wildberg
72221;Haiterbach
72224;Ebhausen
72226;Simmersfeld
72227;Egenhausen
72229;Rohrdorf
72250;Freudenstadt
72270;Baiersbronn
72275;Alpirsbach
72280;Dornstetten
72285;Pfalzgrafenweiler
72290;Lo??burg
72293;Glatten
72294;Gr??mbach
72296;Schopfloch
72297;Pfaffenstube
72299;W??rnersberg
72336;Balingen
72348;Rosenfeld
72351;Geislingen
72355;Sch??mberg
72356;Dautmergen
72358;Dormettingen
72359;Dotternhausen
72361;Hausen
72362;Nusplingen
72364;Obernheim
72365;Ratshausen
72367;Weilen
72369;Zimmern
72379;Hechingen
72393;Burladingen
72401;Haigerloch
72406;Bisingen
72411;Bodelshausen
72414;Rangendingen
72415;Grosselfingen
72417;Jungingen
72419;Neufra
72458;Linderhof
72459;Albstadt
72461;Albstadt
72469;Me??stetten
72474;Winterlingen
72475;Bitz
72477;Schwenningen
72479;Stra??berg
72488;Sigmaringen
72501;Gammertingen
72505;Krauchenwies
72510;Stetten
72511;Bingen
72513;Hettingen
72514;Inzigkofen
72516;Scheer
72517;Sigmaringendorf
72519;Veringenstadt
72525;M??nsingen
72531;Hohenstein
72532;Gomadingen
72534;Hayingen
72535;Heroldstatt
72537;Mehrstetten
72539;Pfronstetten
72555;Metzingen
72574;Bad Urach
72581;Dettingen
72582;Grabenstetten
72584;H??lben
72585;Riederich
72587;R??merstein
72589;Westerheim
72622;N??rtingen
72631;Aichtal
72636;Frickenhausen
72639;Neuffen
72644;Oberboihingen
72649;Wolfschlugen
72654;Neckartenzlingen
72655;Altdorf
72657;Altenriet
72658;Bempflingen
72660;Beuren
72661;Grafenberg
72663;Gro??bettlingen
72664;Kohlberg
72666;Neckartailfingen
72667;Schlaitdorf
72669;Unterensingen
72760;Reutlingen
72762;Reutlingen
72764;Reutlingen
72766;Reutlingen
72768;Reutlingen
72770;Reutlingen
72793;Pfullingen
72800;Eningen
72805;Lichtenstein
72810;Gomaringen
72813;Oberer Lindenhof
72818;Trochtelfingen
72820;Sonnenb??hl
72827;Wannweil
72829;Engstingen
73033;G??ppingen
73035;G??ppingen
73037;Eitleshof
73054;Eislingen
73061;Ebersbach
73066;Uhingen
73072;Donzdorf
73079;S????en
73084;Salach
73087;Erlenwasen
73092;Heiningen
73095;Albershausen
73098;Rechberghausen
73099;Adelberg
73101;Aichelberg
73102;Birenbach
73104;B??rtlingen
73105;D??rnau
73107;Eschenbach
73108;Gammelshausen
73110;Hattenhofen
73111;Lauterstein
73113;Oberer Etzberg
73114;Schlat
73116;Krettenhof
73117;Wangen
73119;Zell
73207;Plochingen
73230;Kirchheim
73235;Kaltenwanghof
73240;Wendlingen
73249;Erlenhof
73252;Lenningen
73257;K??ngen
73262;Reichenbach
73265;Dettingen
73266;Diepoldsburg
73268;Erkenbrechtsweiler
73269;Hochdorf
73271;Holzmaden
73272;Neidlingen
73274;Notzingen
73275;Ohmden
73277;Owen
73278;Schlierbach
73312;Geislingen
73326;Deggingen
73329;Kuchen
73333;Gingen
73337;Bad ??berkingen
73340;Amstetten
73342;Bad Ditzenbach
73344;Gruibingen
73345;Drackenstein
73347;M??hlhausen
73349;Eselh??fe
73430;Aalen
73431;Aalen
73432;Aalen
73433;Aalen
73434;Untersiegenb??hl
73441;Heerhof
73447;Oberkochen
73450;Hochstatter Hof
73453;Fach
73457;Essingen
73460;H??ttlingen
73463;Westhausen
73466;Lauchheim
73467;Kirchheim
73469;Riesb??rg
73479;Ellwangen
73485;Ellrichsbronn
73486;Adelmannsfelden
73488;Ellenberg
73489;Jagstzell
73491;Neuler
73492;Rainau
73494;Rosenberg
73495;St??dtlen
73497;Tannhausen
73499;W??rt
73525;Schw??bisch Gm??nd
73527;Schw??bisch Gm??nd
73529;Pfeilhalde
73540;Heubach
73547;Lorch
73550;Hummelshalden
73553;Haselbach-S??ldhaus
73557;Mutlangen
73560;B??bingen
73563;M??gglingen
73565;Mooswiese
73566;Irmannsweiler
73568;Durlangen
73569;Eschach
73571;G??ggingen
73572;Heuchlingen
73574;Iggingen
73575;Leinzell
73577;Heiligenbruck
73579;Schechingen
73614;Schorndorf
73630;Remshalden
73635;Obersteinenberg
73642;Eibenhof
73650;Winterbach
73655;Eulenhof
73660;Urbach
73663;Berglen
73666;Baltmannsweiler
73667;Ebnisee
73669;Lichtenwald
73728;Esslingen
73730;Esslingen
73732;Esslingen
73733;Esslingen
73734;Esslingen
73760;Ostfildern
73765;Neuhausen
73770;Denkendorf
73773;Aichwald
73776;Altbach
73779;Deizisau
74072;Heilbronn
74074;Heilbronn
74076;Heilbronn
74078;Heilbronn
74080;Heilbronn
74081;Heilbronn
74172;Neckarsulm
74177;Bad Friedrichshall
74182;Obersulm
74189;Weinsberg
74193;Schwaigern
74196;Grollenhof
74199;Untergruppenbach
74206;Bad Wimpfen
74211;Leingarten
74214;Sch??ntal
74219;M??ckm??hl
74223;Flein
74226;Nordheim
74229;Oedheim
74232;Abstatt
74235;Erlenbach
74238;Krautheim
74239;Hardthausen
74243;Langenbrettach
74245;L??wenstein
74246;Eberstadt
74248;Ellhofen
74249;Jagsthausen
74251;Lehrensteinsfeld
74252;Massenbachhausen
74254;Offenau
74255;Roigheim
74257;Untereisesheim
74259;Widdern
74321;Bietigheim-Bissingen
74336;Brackenheim
74343;Sachsenheim
74348;Lauffen
74354;Besigheim
74357;Bellevue
74360;Ilsfeld
74363;G??glingen
74366;Kirchheim
74369;L??chgau
74372;Sersheim
74374;Zaberfeld
74376;Gemmrigheim
74379;Ingersheim
74382;Neckarwestheim
74385;Pleidelsheim
74388;Talheim
74389;Cleebronn
74391;Erligheim
74392;Freudental
74394;Hessigheim
74395;Mundelsheim
74397;Pfaffenhofen
74399;Walheim
74405;Gaildorf
74417;Gschwend
74420;Oberrot
74423;Obersontheim
74424;B??hlertann
74426;B??hlerzell
74427;Fichtenberg
74429;Sulzbach-Laufen
74523;Einkorn
74532;Ilshofen
74535;Mainhardt
74538;Rosengarten
74541;Vellberg
74542;Braunsbach
74544;Michelbach an der Bilz
74545;Hinterziegelhalden
74547;Unterm??nkheim
74549;Wolpertshausen
74564;Heldenm??hle
74572;Blaufelden
74575;Schrozberg
74579;Fichtenau
74582;Gerabronn
74585;Horschhof
74586;Frankenhardt
74589;Satteldorf
74592;Kirchberg
74594;Gumpenweiler
74595;Langenburg
74597;Eulenm??hle
74599;Wallhausen
74613;??hringen
74626;Bretzfeld
74629;Pfedelbach
74632;Haberhof
74635;Kupferzell
74638;Waldenburg
74639;Schie??hof
74653;Ingelfingen
74670;Forchtenberg
74673;Mulfingen
74676;Niedernhall
74677;D??rzbach
74679;Wei??bach
74706;Osterburken
74722;Buchen
74731;Storchhof
74736;Hardheim
74740;Adelsheim
74743;Seckach
74744;Ahorn
74746;H??pfingen
74747;Ravenstein
74749;Rosenberg
74821;Mosbach
74831;Gundelsheim
74834;Elztal
74838;Limbach
74842;Billigheim
74847;Obrigheim
74850;Schefflenz
74855;Ha??mersheim
74858;Aglasterhausen
74861;Neudenau
74862;Binau
74864;Fahrenbach
74865;Neckarzimmern
74867;Neunkirchen
74869;Schwarzach
74889;Sinsheim
74906;Bad Rappenau
74909;Meckesheim
74912;Kirchardt
74915;Waibstadt
74918;Angelbachtal
74921;Helmstadt-Bargen
74924;Neckarbischofsheim
74925;Epfenbach
74927;Eschelbronn
74928;H??ffenhardt
74930;Ittlingen
74931;Lobbach
74933;Neidenstein
74934;Reichartshausen
74936;Siegelsbach
74937;Spechbach
74939;Zuzenhausen
75015;Bretten
75031;Eppingen
75038;Oberderdingen
75045;Walzbachtal
75050;Gemmingen
75053;Gondelsheim
75056;Sulzfeld
75057;K??rnbach
75059;Egonm??hle
75172;Pforzheim
75173;Pforzheim
75175;Pforzheim
75177;Katharinenthalerhof
75179;Pforzheim
75180;Pforzheim
75181;Pforzheim
75196;Remchingen
75203;K??nigsbach-Stein
75210;Keltern
75217;Birkenfeld
75223;Niefern-??schelbronn
75228;Ispringen
75233;Tiefenbronn
75236;K??mpfelbach
75239;Eisingen
75242;Neuhausen
75245;Neulingen
75248;??lbronn-D??rrn
75249;Kieselbronn
75305;Neuenb??rg
75323;Bad Wildbad
75328;Sch??mberg
75331;Engelsbrand
75334;Straubenhardt
75335;Dobel
75337;Enzkl??sterle
75339;H??fen
75365;Calw
75378;Bad Liebenzell
75382;Althengstett
75385;Glasm??hle
75387;Neubulach
75389;Neuweiler
75391;Gechingen
75392;Deckenpfronn
75394;Oberreichenbach
75395;Ostelsheim
75397;Simmozheim
75399;Nagoldtal
75417;M??hlacker
75428;Illingen
75433;Maulbronn
75438;Knittlingen
75443;??tisheim
75446;Wiernsheim
75447;Sternenfels
75449;Wurmberg
76131;Karlsruhe
76133;Karlsruhe
76135;Karlsruhe
76137;Karlsruhe
76139;Karlsruhe
76149;Karlsruhe
76185;Karlsruhe
76187;Karlsruhe
76189;Karlsruhe
76199;Karlsruhe
76227;Karlsruhe
76228;Karlsruhe
76229;Karlsruhe
76275;Ettlingen
76287;Rheinstetten
76297;Stutensee
76307;Karlsbad
76316;Malsch
76327;Pfinztal
76332;Plotzs??gem??hle
76337;Waldbronn
76344;Eggenstein-Leopoldshafen
76351;Linkenheim-Hochstetten
76356;Weingarten
76359;Fischweier
76437;Rastatt
76448;Durmersheim
76456;Kuppenheim
76461;Muggensturm
76467;Bietigheim
76470;??tigheim
76473;Iffezheim
76474;Au
76476;Bischweier
76477;Elchesheim-Illingen
76479;Steinmauern
76530;Baden-Baden
76532;Baden-Baden
76534;Baden-Baden
76547;Sinzheim
76549;H??gelsheim
76571;Gaggenau
76593;Gernsbach
76596;Forbach
76597;Loffenau
76599;Weisenbach
76646;Bruchsal
76661;Philippsburg
76669;Bad Sch??nborn
76676;Graben-Neudorf
76684;??stringen
76689;Karlsdorf-Neuthard
76694;Forst
76698;Ubstadt-Weiher
76703;Kraichtal
76706;Dettenheim
76707;Hambr??cken
76709;Kronau
76726;Germersheim
76744;H??llenm??hle
76751;Jockgrim
76756;Bellheim
76761;R??lzheim
76764;Rheinzabern
76767;Hagenbach
76768;Berg
76770;Hatzenb??hl
76771;H??rdt
76773;Kuhardt
76774;Leimersheim
76776;Neuburg
76777;Neupotz
76779;Salmbacher Passage
76829;Landau
76831;Eschbach
76833;Frankweiler
76835;Flemlingen
76846;Hauenstein
76848;Dimbach
76855;Kaiserm??hle
76857;Eu??erthal
76863;Herxheim
76865;Insheim
76870;Kandel
76872;Erlenbach
76877;Fuchsm??hle
76879;Essingen
76887;Gehlm??hle
76889;Dierbach
76891;Erlenbach
77652;Offenburg
77654;Offenburg
77656;Offenburg
77694;Kehl
77704;Oberkirch
77709;Oberwolfach
77716;Fischerbach
77723;Gengenbach
77728;Oppenau
77731;Willst??tt
77736;Zell
77740;Bad Peterstal-Griesbach
77743;Neuried
77746;Schutterwald
77749;Hohberg
77756;Hausach
77761;Schiltach
77767;Appenweier
77770;Durbach
77773;Schenkenzell
77776;Bad Rippoldsau-Schapbach
77781;Biberach
77784;Oberharmersbach
77787;Nordrach
77790;Steinach
77791;Berghaupten
77793;Gutach
77794;Lautenbach
77796;M??hlenbach
77797;Ohlsbach
77799;Ortenberg
77815;B??hl
77830;B??hlertal
77833;Ottersweier
77836;Rheinm??nster
77839;Lichtenau
77855;Achern
77866;Rheinau
77871;Renchen
77876;Kappelrodeck
77880;Sasbach
77883;Ottenh??fen
77886;Lauf
77887;Sasbachwalden
77889;Seebach
77933;Lahr
77948;Friesenheim
77955;Ettenheim
77960;Seelbach
77963;Schwanau
77966;Kappel-Grafenhausen
77971;Kippenheim
77972;Mahlberg
77974;Mei??enheim
77975;Ringsheim
77977;Rust
77978;Schuttertal
78048;Villingen-Schwenningen
78050;Villingen-Schwenningen
78052;Villingen-Schwenningen
78054;Villingen-Schwenningen
78056;Villingen-Schwenningen
78073;Bad D??rrheim
78078;Niedereschach
78083;Ebersteinerhof
78086;Brigachtal
78087;M??nchweiler
78089;Unterkirnach
78098;Triberg
78112;St. Georgen
78120;Furtwangen
78126;K??nigsfeld
78132;Hornberg
78136;Schonach
78141;Sch??nwald
78144;Schramberg
78147;V??hrenbach
78148;G??tenbach
78166;Donaueschingen
78176;Blumberg
78183;H??fingen
78187;Geisingen
78194;Immendingen
78199;Br??unlingen
78224;Singen
78234;Engen
78239;Rielasingen-Worblingen
78244;Gottmadingen
78247;Hilzingen
78250;Tengen
78253;Eigeltingen
78256;Stei??lingen
78259;M??hlhausen-Ehingen
78262;Gailingen
78266;B??singen
78267;Aach
78269;Volkertshausen
78315;Radolfzell
78333;Stockach
78337;??hningen
78343;Gaienhofen
78345;Moos
78351;Bodman-Ludwigshafen
78354;Sipplingen
78355;Hohenfels
78357;M??hlingen
78359;Orsingen-Nenzingen
78462;Konstanz
78464;Konstanz
78465;Insel Mainau
78467;Konstanz
78476;Allensbach
78479;Reichenau
78532;Tuttlingen
78549;Spaichingen
78554;Erlenm??hle
78559;Gosheim
